1.500000000000000000e+01 1.782895489910220022e+01 1.026034880465534549e+01 2.237032643182835301e+01 4.275710219730703457e-06 1.416057265085161719e-06 1.536053673893474922e+02 1.531040780954799452e+01 4.072649687740658209e+01
1.600000000000000000e+01 1.740370602838325809e+01 9.927511341915320031e+00 2.223579446174502650e+01 3.965715695129556090e-06 1.290383982939745663e-06 1.539083187090880074e+02 1.644604749252878051e+01 4.088569654462493475e+01
1.700000000000000000e+01 1.705282926427130974e+01 9.635777711368948673e+00 2.208573996330039435e+01 3.706061293498507754e-06 1.183295851043040549e-06 1.541233615544639406e+02 1.757441623424695010e+01 4.100873848535938748e+01
1.800000000000000000e+01 1.676454759048995058e+01 9.379075577467093083e+00 2.192306119607630777e+01 3.486462524905454924e-06 1.091243039584304062e-06 1.542646642939114656e+02 1.869480016042774295e+01 4.110091709929587722e+01
1.900000000000000000e+01 1.652940586246441157e+01 9.152478755285535783e+00 2.175009708827863619e+01 3.299114822167653312e-06 1.011487444278460128e-06 1.543435871967875812e+02 1.980661812073353190e+01 4.116654759168363853e+01
2.000000000000000000e+01 1.633972817874153449e+01 8.951948083622607300e+00 2.156875442353172545e+01 3.138009257947875480e-06 9.418890988488082051e-07 1.543693412171083139e+02 2.090939661109947423e+01 4.120918375299970648e+01
2.100000000000000000e+01 1.618922076259718779e+01 8.774139743950160053e+00 2.138060172895549016e+01 2.998458760224634910e-06 8.807555331663612435e-07 1.543494694359822574e+02 2.200275027501881908e+01 4.123177983117576417e+01
2.200000000000000000e+01 1.607267674966071880e+01 8.616261356751788725e+00 2.118693963649361223e+01 2.876764006117460401e-06 8.267336996567175777e-07 1.542902045061022136e+02 2.308636655323008569e+01 4.123681260627623857e+01
2.300000000000000000e+01 1.598575359841641941e+01 8.475962489823860579e+00 2.098885433803907219e+01 2.769973872004664860e-06 7.787312328401892995e-07 1.541967378607809565e+02 2.415999346296309014e+01 4.122637466912347293e+01
2.400000000000000000e+01 1.592480307933631067e+01 8.351250328344905327e+00 2.078725870407315313e+01 2.675711064336267386e-06 7.358582688863541655e-07 1.540734251278716158e+02 2.522342976922694291e+01 4.120224655339946196e+01
2.500000000000000000e+01 1.588673987868824788e+01 8.240423995246338507e+00 2.058292427471506514e+01 2.592043427812873385e-06 6.973839008980012764e-07 1.539239447497064361e+02 2.627651700617507657e+01 4.116595312955600150e+01
2.600000000000000000e+01 1.586893894360299839e+01 8.142022872816221835e+00 2.037650640924530521e+01 2.517387752266364614e-06 6.627032021240876731e-07 1.537514218132506585e+02 2.731913294533749692e+01 4.111880813793680289e+01
2.700000000000000000e+01 1.586915447472810570e+01 8.054785554461547648e+00 2.016856424845146378e+01 2.450437023016063574e-06 6.313119795531130823e-07 1.535585257037922986e+02 2.835118620647246246e+01 4.106194968370635934e+01
2.800000000000000000e+01 1.588545541156537588e+01 7.977616955650749908e+00 1.995957670025753927e+01 2.390104801897807642e-06 6.027872510075086231e-07 1.533475478338117739e+02 2.937261177938799150e+01 4.099636877022177117e+01
2.900000000000000000e+01 1.591617361196686709e+01 7.909561748310762752e+00 1.974995534646739870e+01 2.335482274311415253e-06 5.767720069561109054e-07 1.531204640485298683e+02 3.038336727814548155e+01 4.092293241909288781e+01
3.000000000000000000e+01 1.595986189798031241e+01 7.849782741553956278e+00 1.954005494319049774e+01 2.285804768668384942e-06 5.529632145597122860e-07 1.528789851301485498e+02 3.138342978883224177e+01 4.084240254231816891e+01
3.100000000000000000e+01 1.601525983824045696e+01 7.797543163995572790e+00 1.933018202453386891e+01 2.240425421015691674e-06 5.311022943648309021e-07 1.526245979756434963e+02 3.237279320188065412e+01 4.075545145347347642e+01
3.200000000000000000e+01 1.608126564837544237e+01 7.752192048317296802e+00 1.912060199900533775e+01 2.198794303791613914e-06 5.109675080700703127e-07 1.523585994031379869e+02 3.335146594270956655e+01 4.066267469868898132e+01
3.300000000000000000e+01 1.615691296842365432e+01 7.713152101273069938e+00 1.891154503884552440e+01 2.160441744675170718e-06 4.923678259097195322e-07 1.520821240846843807e+02 3.431946903193543363e+01 4.056460173425912075e+01
3.400000000000000000e+01 1.624135155416444931e+01 7.679909577557498146e+00 1.870321099647759766e+01 2.124964904892398489e-06 4.751379558780090992e-07 1.517961677670162715e+02 3.527683441974539846e+01 4.046170486342141714e+01
3.500000000000000000e+01 1.633383113555968436e+01 7.652005782120437694e+00 1.849577353050617745e+01 2.092016905277013931e-06 4.591342888668051310e-07 1.515016066804151933e+02 3.622360354997230303e+01 4.035440675473255823e+01
3.600000000000000000e+01 1.643368785016047084e+01 7.629029901628081589e+00 1.828938358661557828e+01 2.061297959907334463e-06 4.442315714494044832e-07 1.511992138490169850e+02 3.715982611725507212e+01 4.024308679982868853e+01
3.700000000000000000e+01 1.654033278566030063e+01 7.610612928531769406e+00 1.808417234817865449e+01 2.032548103417591610e-06 4.303201606298488318e-07 1.508896728634447300e+02 3.808555898753626678e+01 4.012808651479751632e+01
3.800000000000000000e+01 1.665324225807439973e+01 7.596422487216992536e+00 1.788025374901055642e+01 2.005541191423691522e-06 4.173037468052824228e-07 1.505735895653367606e+02 3.900086525725202335e+01 4.000971415007519028e+01
3.900000000000000000e+01 1.677194952948879703e+01 7.586158410630729598e+00 1.767772662179801202e+01 1.980079925340730252e-06 4.050974558460517924e-07 1.502515019999966341e+02 3.990581343106322265e+01 3.988824864038731022e+01
4.000000000000000000e+01 1.689603772093712664e+01 7.579548941725622768e+00 1.747667654313989161e+01 1.955991705246472901e-06 3.936262595683543367e-07 1.499238889312201195e+02 4.080047670092889689e+01 3.976394300401877047e+01
4.100000000000000000e+01 1.702513372715671736e+01 7.576347460059015937e+00 1.727717742351440222e+01 1.933125156951721935e-06 3.828236386249982398e-07 1.495911771507246328e+02 4.168493231257455278e+01 3.963702727825846495e+01
4.200000000000000000e+01 1.715890297047932833e+01 7.576329649305688640e+00 1.707929288301431825e+01 1.911347210176830585e-06 3.726304528653028332e-07 1.492537477779009407e+02 4.255926100717016425e+01 3.950771106462251936e+01
4.300000000000000000e+01 1.729704486507741024e+01 7.579291038912930212e+00 1.688307744521848264e+01 1.890540630277271096e-06 3.629939831604061156e-07 1.489119417047583340e+02 4.342354652842269047e+01 3.937618574226975454e+01
4.400000000000000000e+01 1.743928888190781379e+01 7.585044862828245193e+00 1.668857757687143817e+01 1.870601924659253921e-06 3.538671155384606397e-07 1.485660643179375029e+02 4.427787518640151632e+01 3.924262639967993493e+01
4.500000000000000000e+01 1.758539112447666497e+01 7.593420188485540123e+00 1.649583259607251051e+01 1.851439560130760823e-06 3.452076438810076822e-07 1.482163896058960404e+02 4.512233547087711827e+01 3.910719352571415186e+01
4.600000000000000000e+01 1.773513134146839221e+01 7.604260277370741505e+00 1.630487546773187901e+01 1.832972439788444460e-06 3.369776719153679781e-07 1.478631637402168053e+02 4.595701770800533836e+01 3.897003449412950005e+01
4.700000000000000000e+01 1.788831031230294855e+01 7.617421143727086452e+00 1.611573350252096759e+01 1.815128596952966876e-06 3.291430985695412044e-07 1.475066082079671901e+02 4.678201375492595560e+01 3.883128487103941495e+01
4.800000000000000000e+01 1.804474755438072719e+01 7.632770284541919636e+00 1.592842897234857524e+01 1.797844071861405675e-06 3.216731736973768005e-07 1.471469225567679473e+02 4.759741672783360400e+01 3.869106956904822425e+01
4.900000000000000000e+01 1.820427930719269227e+01 7.650185557276037329e+00 1.574297965379367881e+01 1.781061942515129855e-06 3.145401133490971076e-07 1.467842868065206403e+02 4.840332075950607305e+01 3.854950386890271119e+01
5.000000000000000000e+01 1.836675675566478816e+01 7.669554185549295688e+00 1.555939930910422397e+01 1.764731486077999338e-06 3.077187656038552660e-07 1.464188635730994008e+02 4.919982078285869420e+01 3.840669432620689605e+01
5.100000000000000000e+01 1.853204446171713116e+01 7.690771876465366752e+00 1.537769811269317621e+01 1.748807451419875627e-06 3.011863195456843535e-07 1.460507999413653124e+02 4.998701233763691221e+01 3.826273957768870559e+01
5.200000000000000000e+01 1.870001897526665857e+01 7.713742034387714774e+00 1.519788303051576506e+01 1.733249426108398957e-06 2.949220510227361892e-07 1.456802291221578400e+02 5.076499139747738099e+01 3.811773106054295113e+01
5.300000000000000000e+01 1.887056760407872957e+01 7.738375060331454947e+00 1.501995815759901909e+01 1.718021284760086524e-06 2.889071001178102388e-07 1.453072719180854904e+02 5.153385421536732025e+01 3.797175365449137274e+01
5.400000000000000000e+01 1.904358731999663590e+01 7.764587725071092628e+00 1.484392501951836962e+01 1.703090706602887564e-06 2.831242756975474143e-07 1.449320380251938332e+02 5.229369718522507071e+01 3.782488625719509656e+01
5.500000000000000000e+01 1.921898378596594270e+01 7.792302607736620423e+00 1.466978284182804515e+01 1.688428753046443043e-06 2.775578834807979257e-07 1.445546271893026073e+02 5.304461671803615985e+01 3.767720230036800899e+01
5.600000000000000000e+01 1.939667048880964373e+01 7.821447591923829989e+00 1.449752879133053440e+01 1.674009496766479390e-06 2.721935743413946692e-07 1.441751302351506467e+02 5.378670913098289930e+01 3.752877021373296174e+01
5.700000000000000000e+01 1.957656796553440515e+01 7.851955412862102079e+00 1.432715819234021204e+01 1.659809695633427639e-06 2.670182102487892301e-07 1.437936299830963947e+02 5.452007054827188171e+01 3.737965384260390067e+01
5.800000000000000000e+01 1.975860311047008366e+01 7.883763248857317940e+00 1.415866472124591269e+01 1.645808505316249725e-06 2.620197455015424897e-07 1.434102020686792116e+02 5.524479681227380468e+01 3.722991282519673462e+01
5.900000000000000000e+01 1.994270855590947988e+01 7.916812353155631143e+00 1.399204058125814143e+01 1.631987225260802010e-06 2.571871211614084023e-07 1.430249156739043883e+02 5.596098340419529649e+01 3.707960293312110167e+01
6.000000000000000000e+01 2.012882211622425643e+01 7.951047720860501933e+00 1.382727665996564603e+01 1.618329074614538327e-06 2.525101713473980836e-07 1.426378341823393043e+02 5.666872537312905678e+01 3.692877637989660400e+01
6.100000000000000000e+01 2.031688628865458668e+01 7.986417787275002844e+00 1.366436267147348538e+01 1.604818993231949007e-06 2.479795395417514698e-07 1.422490157662291779e+02 5.736811727271550865e+01 3.677748210076395452e+01
6.200000000000000000e+01 2.050684780527136652e+01 8.022874154789414902e+00 1.350328728454242189e+01 1.591443465434248101e-06 2.435866039448205570e-07 1.418585139122972123e+02 5.805925310478275492e+01 3.662576600637870428e+01
6.300000000000000000e+01 2.069865722852469148e+01 8.060371344118097525e+00 1.334403823876468564e+01 1.578190363194221550e-06 2.393234106396288668e-07 1.414663778953262465e+02 5.874222626904207090e+01 3.647367121421084590e+01
6.400000000000000000e+01 2.089226858790935992e+01 8.098866568735639149e+00 1.318660244936937964e+01 1.565048806756132612e-06 2.351826137355136694e-07 1.410726532025801703e+02 5.941712951855922853e+01 3.632123825865572542e+01
6.500000000000000000e+01 2.108763905126048144e+01 8.138319528858556140e+00 1.303096610242114473e+01 1.552009040311281958e-06 2.311574216009137884e-07 1.406773819168158184e+02 6.008405492019299743e+01 3.616850528320102853e+01
6.600000000000000000e+01 2.128472862855040759e+01 8.178692223953179408e+00 1.287711474093693198e+01 1.539062321146778760e-06 2.272415485375740317e-07 1.402806030605143519e+02 6.074309381973554167e+01 3.601550821555183290e+01
6.700000000000000000e+01 2.148349990379538355e+01 8.219948781322646170e+00 1.272503334311100076e+01 1.526200820555754521e-06 2.234291712442620343e-07 1.398823529065934110e+02 6.139433681118971009e+01 3.586228092795109035e+01
6.800000000000000000e+01 2.168391779235177808e+01 8.262055299304201128e+00 1.257470639336989215e+01 1.513417535194077867e-06 2.197148895465595501e-07 1.394826652588829177e+02 6.203787370983684468e+01 3.570885538403125281e+01
6.900000000000000000e+01 2.188594932143747229e+01 8.304979703944669112e+00 1.242611794682617266e+01 1.500706207714801629e-06 2.160936909267166616e-07 1.390815717049943032e+02 6.267379352879839161e+01 3.555526177322149550e+01
7.000000000000000000e+01 2.208956343072607353e+01 8.348691617368416473e+00 1.227925168799592015e+01 1.488061255552479303e-06 2.125609184240790759e-07 1.386791018453490665e+02 6.330218445867597410e+01 3.540152863435034192e+01
7.100000000000000000e+01 2.229473079162331217e+01 8.393162237124933256e+00 1.213409098414324738e+01 1.475477707012981648e-06 2.091122415594214284e-07 1.382752835000647167e+02 6.392313385007024351e+01 3.524768296908755616e+01
7.200000000000000000e+01 2.250142364319172117e+01 8.438364225378458983e+00 1.199061893380694244e+01 1.462951143840815009e-06 2.057436299585683102e-07 1.378701428961361160e+02 6.453672819870395472e+01 3.509375034626847878e+01
7.300000000000000000e+01 2.270961564287603096e+01 8.484271606917776154e+00 1.184881841101680955e+01 1.450477649521429297e-06 2.024513293868224172e-07 1.374637048371320134e+02 6.514305313287646015e+01 3.493975499803730855e+01
7.400000000000000000e+01 2.291928173080050968e+01 8.530859675304936829e+00 1.170867210553359605e+01 1.438053762763007098e-06 1.992318399684722381e-07 1.370559928568841030e+02 6.574219340308137305e+01 3.478571990843379069e+01
7.500000000000000000e+01 2.313039800634872734e+01 8.578104906454985468e+00 1.157016255946675365e+01 1.425676434793114456e-06 1.960818960058499686e-07 1.366470293587212552e+02 6.633423287359056530e+01 3.463166689507180251e+01
7.600000000000000000e+01 2.334294161557605563e+01 8.625984878813733658e+00 1.143327220067730110e+01 1.413342994624652265e-06 1.929984493015510411e-07 1.362368357419767904e+02 6.691925451579189144e+01 3.447761668467850882e+01
7.700000000000000000e+01 2.355689064874794170e+01 8.674478199753385965e+00 1.129798337315714818e+01 1.401051108319428100e-06 1.899786497015596251e-07 1.358254325166249146e+02 6.749734040317306949e+01 3.432358898284140025e+01
7.800000000000000000e+01 2.377222404690339275e+01 8.723564437557058682e+00 1.116427836469641122e+01 1.388798756537154926e-06 1.870198338229647636e-07 1.354128394073599679e+02 6.806857170777848864e+01 3.416960253854376361e+01
7.900000000000000000e+01 2.398892151651936899e+01 8.773224058453283902e+00 1.103213943210062276e+01 1.376584198251229910e-06 1.841195075161983641e-07 1.349990754482168711e+02 6.863302869800351402e+01 3.401567520398712929e+01
8.000000000000000000e+01 2.420696345178324904e+01 8.823438368451434144e+00 1.090154882409469472e+01 1.364405951347541962e-06 1.812753359042992942e-07 1.345841590683381526e+02 6.919079073762313215e+01 3.386182398992684739e+01
8.100000000000000000e+01 2.442633086361957240e+01 8.874189459472217933e+00 1.077248880216021476e+01 1.352262766890784305e-06 1.784851305584530522e-07 1.341681081698974083e+02 6.974193628592313132e+01 3.370806511698989283e+01
8.200000000000000000e+01 2.464700531454944255e+01 8.925460159163218776e+00 1.064494165957323446e+01 1.340153608737731768e-06 1.757468390851521861e-07 1.337509401992389542e+02 7.028654289885244566e+01 3.355441406354923117e+01
8.300000000000000000e+01 2.486896885949588309e+01 8.977233984594432670e+00 1.051888973860460474e+01 1.328077634550764974e-06 1.730585353429477010e-07 1.333326722111631852e+02 7.082468723110136466e+01 3.340088560995770450e+01
8.400000000000000000e+01 2.509220399184575712e+01 9.029495099403066050e+00 1.039431544609020719e+01 1.316034178545754632e-06 1.704184104504691839e-07 1.329133209271643068e+02 7.135644503899247582e+01 3.324749387954594937e+01
8.500000000000000000e+01 2.531669359342649628e+01 9.082228273407473296e+00 1.027120126775758280e+01 1.304022735700576207e-06 1.678247645034351438e-07 1.324929027891131170e+02 7.188189118417190571e+01 3.309425237731369407e+01
8.600000000000000000e+01 2.554242088969169444e+01 9.135418845789580189e+00 1.014952978093729463e+01 1.292042947510767978e-06 1.652759988503145082e-07 1.320714340070240098e+02 7.240109963795138981e+01 3.294117402525728977e+01
8.700000000000000000e+01 2.576936940812221977e+01 9.189052690356033892e+00 1.002928366624305490e+01 1.280094588785837665e-06 1.627706093222040340e-07 1.316489306031076580e+02 7.291414348628323694e+01 3.278827119575135640e+01
8.800000000000000000e+01 2.599752294043285517e+01 9.243116183386035800e+00 9.910445718049901487e+00 1.268177555858112339e-06 1.603071793550201170e-07 1.312254084514929104e+02 7.342109493529765984e+01 3.263555574249527780e+01
8.900000000000000000e+01 2.622686550806188421e+01 9.297596173706152101e+00 9.792998853924348879e+00 1.256291855569054033e-06 1.578843742872751346e-07 1.308008833142105516e+02 7.392202531736258209e+01 3.248303902936444132e+01
9.000000000000000000e+01 2.645738133048088514e+01 9.352479954704424614e+00 9.676926123153787529e+00 1.244437595323799946e-06 1.555009356857361818e-07 1.303753708739801311e+02 7.441700509756584836e+01 3.233073195743482842e+01
9.100000000000000000e+01 2.668905479645147594e+01 9.407755238370672402e+00 9.562210714328003291e+00 1.232614973964791979e-06 1.531556762184667256e-07 1.299488867636566454e+02 7.490610388065863390e+01 3.217864499009963453e+01
9.200000000000000000e+01 2.692187043760266718e+01 9.463410130970430600e+00 9.448835962176536540e+00 1.220824273348184842e-06 1.508474749805301304e-07 1.295214465930667984e+02 7.538939041831464749e+01 3.202678817664423860e+01
9.300000000000000000e+01 2.715581290461379282e+01 9.519433110596247971e+00 9.336785353581429803e+00 1.209065850758545315e-06 1.485752729341864694e-07 1.290930659729366994e+02 7.586693261666636090e+01 3.187517117404523859e+01
9.400000000000000000e+01 2.739086694491793850e+01 9.575813005634362440e+00 9.226042533040962113e+00 1.197340131739395758e-06 1.463380689718420924e-07 1.286637605370330562e+02 7.633879754439111309e+01 3.172380326792449168e+01
9.500000000000000000e+01 2.762701738311820421e+01 9.632538975392668235e+00 9.116591307338349992e+00 1.185647603677572485e-06 1.441349160556228798e-07 1.282335459613801731e+02 7.680505144067991807e+01 3.157269339143660147e+01
9.600000000000000000e+01 2.786424910257581544e+01 9.689600491403643545e+00 9.008415649772164358e+00 1.173988809805705429e-06 1.419649177062926570e-07 1.278024379820858201e+02 7.726575972370555689e+01 3.142185014353853134e+01
9.700000000000000000e+01 2.810254702921795200e+01 9.746987320450193337e+00 8.901499703685649578e+00 1.162364343729360184e-06 1.398272247387440108e-07 1.273704524107556182e+02 7.772098699918963405e+01 3.127128180562037585e+01
9.800000000000000000e+01 2.834189611627790839e+01 9.804689508191161806e+00 8.795827785699881218e+00 1.150774844332406086e-06 1.377210322121145496e-07 1.269376051488300732e+02 7.817079706914462633e+01 3.112099635757627070e+01
9.900000000000000000e+01 2.858228133100471169e+01 9.862697364317904558e+00 8.691384388306302000e+00 1.139220991119905615e-06 1.356455766056476350e-07 1.265039121997853044e+02 7.861525294075477177e+01 3.097100149242102418e+01
1.000000000000000000e+02 2.882368764220763779e+01 9.921001448240007292e+00 8.588154182177499152e+00 1.127703499847479870e-06 1.336001331589690636e-07 1.260693896803673795e+02 7.905441683546877130e+01 3.082130463041582757e+01
1.010000000000000000e+02 2.906610000923154047e+01 9.979592555891784400e+00 8.486122018026868830e+00 1.116223118671897034e-06 1.315840135058342752e-07 1.256340538302789440e+02 7.948835019814002578e+01 3.067191293212854930e+01
1.020000000000000000e+02 2.930950337236761527e+01 1.003846170772521873e+01 8.385272928044244622e+00 1.104780624180246081e-06 1.295965632170991455e-07 1.251979210203432586e+02 7.991711370606505227e+01 3.052283331035906500e+01
1.030000000000000000e+02 2.955388264360600559e+01 1.009760013674579149e+01 8.285592127150460229e+00 1.093376818211379784e-06 1.276371598249500185e-07 1.247610077601896137e+02 8.034076727847946131e+01 3.037407244205056145e+01
1.040000000000000000e+02 2.979922269895022069e+01 1.015699927793004242e+01 8.187065013818660475e+00 1.082012524605596035e-06 1.257052107850973626e-07 1.243233307043274749e+02 8.075937008576516973e+01 3.022563677886995137e+01
1.050000000000000000e+02 3.004550837134278396e+01 1.021665075805520573e+01 8.089677170684113960e+00 1.070688586152894178e-06 1.238001515619970716e-07 1.238849066575287168e+02 8.117298055879776086e+01 3.007753255740621512e+01
1.060000000000000000e+02 3.029272444438882417e+01 1.027654638606212778e+01 7.993414364874652733e+00 1.059405861956839919e-06 1.219214439574681923e-07 1.234457525793035444e+02 8.158165639849347883e+01 2.992976580887383520e+01
1.070000000000000000e+02 3.054085564702086231e+01 1.033667814428078735e+01 7.898262548093080149e+00 1.048165224822982963e-06 1.200685744536939856e-07 1.230058855874217869e+02 8.198545458510842820e+01 2.978234236798428114e+01
1.080000000000000000e+02 3.078988664879448578e+01 1.039703818011137493e+01 7.804207856492690887e+00 1.036967559069186644e-06 1.182410528052375059e-07 1.225653229607355712e+02 8.238443138761627438e+01 2.963526788139121848e+01
1.090000000000000000e+02 3.103980205580571905e+01 1.045761879814428497e+01 7.711236610346192677e+00 1.025813757467008884e-06 1.164384101382791396e-07 1.221240821413085200e+02 8.277864237318155460e+01 2.948854781572681816e+01
1.100000000000000000e+02 3.129058640728693064e+01 1.051841245288352944e+01 7.619335313532712206e+00 1.014704720806116990e-06 1.146601985590861343e-07 1.216821807358488883e+02 8.316814241647966810e+01 2.934218746505880659e+01
1.110000000000000000e+02 3.154222417277794577e+01 1.057941174191055822e+01 7.528490652848135234e+00 1.003641354337457391e-06 1.129059889801563128e-07 1.212396365165189422e+02 8.355298570902490951e+01 2.919619195793324451e+01
1.120000000000000000e+02 3.179469974978518820e+01 1.064060939941431627e+01 7.438689497164626019e+00 9.926245667724629163e-07 1.111753704179557884e-07 1.207964674212112328e+02 8.393322576851537065e+01 2.905056626407399278e+01
1.130000000000000000e+02 3.204799746200221477e+01 1.070199829023970040e+01 7.349918896450308381e+00 9.816552684301349813e-07 1.094679488090260441e-07 1.203526915532594757e+02 8.430891544799719384e+01 2.890531520058340931e+01
1.140000000000000000e+02 3.230210155792434534e+01 1.076357140409900026e+01 7.262166080626343501e+00 9.707343696500259256e-07 1.077833459833915277e-07 1.199083271806555757e+02 8.468010694529630200e+01 2.876044343800877101e+01
1.150000000000000000e+02 3.255699621000798061e+01 1.082532185053788965e+01 7.175418458374865693e+00 9.598627793096279071e-07 1.061211987085253303e-07 1.194633927348399283e+02 8.504685181176189701e+01 2.861595550565555612e+01
1.160000000000000000e+02 3.281266551410570997e+01 1.088724285374380862e+01 7.089663615747168635e+00 9.490414034409296584e-07 1.044811577946701064e-07 1.190179068090155852e+02 8.540920096172571618e+01 2.847185579709876180e+01
1.170000000000000000e+02 3.306909348937359994e+01 1.094932774802466824e+01 7.004889314738001360e+00 9.382711439004144597e-07 1.028628872302179564e-07 1.185718881561008118e+02 8.576720468132081976e+01 2.832814857502431494e+01
1.180000000000000000e+02 3.332626407843616079e+01 1.101156997329022325e+01 6.921083491725957160e+00 9.275528971664694410e-07 1.012660634094153919e-07 1.181253556863092342e+02 8.612091263766032512e+01 2.818483797609476582e+01
1.190000000000000000e+02 3.358416114815604914e+01 1.107396307150949255e+01 6.838234255910733417e+00 9.168875531862986673e-07 9.969037438605569517e-08 1.176783284643245082e+02 8.647037388695514437e+01 2.804192801483208797e+01
1.200000000000000000e+02 3.384276849027803280e+01 1.113650068233275725e+01 6.756329887553849112e+00 9.062759942848468700e-07 9.813551916690396604e-08 1.172308257062548194e+02 8.681563688407500479e+01 2.789942258838399525e+01
1.210000000000000000e+02 3.410206982264587339e+01 1.119917653966414584e+01 6.675358836227973214e+00 8.957190941524381625e-07 9.660120705859104481e-08 1.167828667762154993e+02 8.715674949104378300e+01 2.775732548033109737e+01
1.220000000000000000e+02 3.436204879068488083e+01 1.126198446853711310e+01 6.595309719030756135e+00 8.852177168926477971e-07 9.508715705494764616e-08 1.163344711826733686e+02 8.749375898529542894e+01 2.761564036419782298e+01
1.230000000000000000e+02 3.462268896904201654e+01 1.132491838180424182e+01 6.516171318665170631e+00 8.747727161228914538e-07 9.359309725488299119e-08 1.158856585744743057e+02 8.782671206848873169e+01 2.747437080718028568e+01
1.240000000000000000e+02 3.488397386350006002e+01 1.138797227728783845e+01 6.437932581532789911e+00 8.643849341330929299e-07 9.211876432127568938e-08 1.154364487366961072e+02 8.815565487477810791e+01 2.733352027340940538e+01
1.250000000000000000e+02 3.514588691311463720e+01 1.145114023506462786e+01 6.360582615763648917e+00 8.540552010887633566e-07 9.066390296649755988e-08 1.149868615862445012e+02 8.848063297910276503e+01 2.719309212709475077e+01
1.260000000000000000e+02 3.540841149250321251e+01 1.151441641493048884e+01 6.284110689235497205e+00 8.437843343111400841e-07 8.922826549062631677e-08 1.145369171673162896e+02 8.880169140530097138e+01 2.705308963549229162e+01
1.270000000000000000e+02 3.567153091443577750e+01 1.157779505396923980e+01 6.208506227480443229e+00 8.335731374677774555e-07 8.781161125500699547e-08 1.140866356464769922e+02 8.911887463440815793e+01 2.691351597179365740e+01
1.280000000000000000e+02 3.593522843242267584e+01 1.164127046442293967e+01 6.133758811701429003e+00 8.234224001339207478e-07 8.641370640426704209e-08 1.136360373078885004e+02 8.943222661232074699e+01 2.677437421769245418e+01
